PlayerName,Team,Games,Min,Season,WS,Salary,SalaryCap,TeamsTotalMinutes,SVR
Morris Almond,WAS,4,67,2012,0,#N/A,58044000,15865,#VALUE!
Nene Hilario,WAS,11,284,2012,1.1,"$13,000,000",58044000,15865,9.3517016216
Nick Young,WAS,40,1211,2012,1.5,"$3,695,857",58044000,15865,57.0165574519
Rashard Lewis,WAS,28,729,2012,0.3,"$21,136,631",58044000,15865,5.9785530791
Roger Mason,WAS,52,697,2012,0.9,"$1,146,337",58044000,15865,19.7622227373
Ronny Turiaf,WAS,4,58,2012,0.1,"$4,360,000",58044000,15865,0.181760936
Shelvin Mack,WAS,64,779,2012,0.7,"$473,604",58044000,15865,17.1844845964
Trevor Booker,WAS,50,1261,2012,3,"$1,294,920",58044000,15865,119.1653698527
Al Horford,ATL,77,2704,2011,10.1,"$5,444,857",58044000,19730,686.01322789
Damien Wilkins,ATL,52,676,2011,1.5,"$748,656",58044000,19730,25.6926333136
Etan Thomas,ATL,13,82,2011,0.2,"$1,223,166",58044000,19730,0.4154261828
Hilton Armstrong,ATL,12,76,2011,0.1,"$992,680",58044000,19730,0.1925437687
Jamal Crawford,ATL,76,2297,2011,3.4,"$10,800,000",58044000,19730,191.064904339
Jason Collins,ATL,49,593,2011,0.6,"$1,352,181",58044000,19730,9.0118324756
Jeff Teague,ATL,70,963,2011,1.7,"$1,476,840",58044000,19730,41.4607245669
Joe Johnson,ATL,72,2554,2011,4.2,"$16,324,500",58044000,19730,250.3378697708
Jordan Crawford,ATL,16,160,2011,-0.3,"$1,042,320",58044000,19730,-1.216029435
Josh Powell,ATL,54,653,2011,-0.2,"$1,069,609",58044000,19730,-3.3085568052
Josh Smith,ATL,77,2645,2011,6.4,"$11,600,000",58044000,19730,411.8577340752
Kirk Hinrich,ATL,24,686,2011,0.7,"$9,000,000",58044000,19730,11.876711556
Marvin Williams,ATL,65,1865,2011,4,"$6,712,500",58044000,19730,186.5238635909
Maurice Evans,ATL,47,837,2011,0.9,"$2,500,000",58044000,19730,19.05480384
Mike Bibby,ATL,56,1674,2011,3.1,"$5,564,767",58044000,19730,130.3016322462
Pape Sy,ATL,3,21,2011,0,#N/A,58044000,19730,#VALUE!
Zaza Pachulia,ATL,79,1244,2011,3.1,"$4,251,250",58044000,19730,97.2050899238
Anthony Morrow,BKN,58,1856,2011,3,"$4,000,000",58044000,20005,138.5043083339
Ben Uzoh,BKN,42,438,2011,0.5,"$473,604",58044000,20005,5.473267181
Brandan Wright,BKN,16,184,2011,0.4,#N/A,58044000,20005,#VALUE!
Brook Lopez,BKN,82,2889,2011,6.3,"$2,413,320",58044000,20005,454.1173900048
Damion James,BKN,25,403,2011,0.1,"$1,156,320",58044000,20005,1.0068484477
Dan Gadzuric,BKN,14,166,2011,0.1,"$7,248,325",58044000,20005,0.4084263369
Deron Williams,BKN,12,456,2011,0.6,"$14,940,152",58044000,20005,6.3852437948
Derrick Favors,BKN,56,1091,2011,1.9,"$4,133,280",58044000,20005,51.5468326636
Devin Harris,BKN,54,1724,2011,3.4,"$8,981,000",58044000,20005,142.9959979371
Joe Smith,BKN,4,25,2011,-0.1,"$1,352,181",58044000,20005,-0.062450469
Johan Petro,BKN,77,893,2011,0.4,"$3,250,000",58044000,20005,8.89977857
Jordan Farmar,BKN,73,1796,2011,1.9,"$3,750,000",58044000,20005,84.9326866404
Kris Humphries,BKN,74,2061,2011,5.4,"$3,200,000",58044000,20005,277.3200075422
Mario West,BKN,6,116,2011,0.2,#N/A,58044000,20005,#VALUE!
Orien Greene,BKN,3,5,2011,0,"$52,066",58044000,20005,0
Quinton Ross,BKN,36,353,2011,0,#N/A,58044000,20005,#VALUE!
Sasha Vujacic,BKN,56,1594,2011,2.2,"$5,475,113",58044000,20005,86.8682328118
Stephen Graham,BKN,59,959,2011,-0.3,"$992,680",58044000,20005,-7.1885991505
Sundiata Gaines,BKN,10,146,2011,0.1,"$237,626",58044000,20005,0.3649026569
Terrence Williams,BKN,10,206,2011,-0.4,"$2,214,480",58044000,20005,-2.0564874332
Travis Outlaw,BKN,82,2358,2011,0.8,"$7,000,000",58044000,20005,46.4624932103
Troy Murphy,BKN,18,288,2011,-0.1,"$11,968,253",58044000,20005,-0.6892165665
Avery Bradley,BOS,31,162,2011,-0.5,"$1,418,160",58044000,19780,-2.0463004876
Carlos Arroyo,BOS,15,190,2011,0.1,"$1,223,166",58044000,19780,0.4800698326
Chris Johnson,BOS,4,32,2011,0.1,"$136,509",58044000,19780,0.0808893403
Delonte West,BOS,24,453,2011,0.9,"$1,069,509",58044000,19780,10.3023655523
Glen Davis,BOS,78,2298,2011,4.9,"$3,300,000",58044000,19780,283.7159637408
Jeff Green,BOS,26,612,2011,1.5,"$4,455,988",58044000,19780,23.0684976269
Jermaine O'Neal,BOS,24,431,2011,0.6,"$5,765,000",58044000,19780,6.4724213383
Kendrick Perkins,BOS,12,313,2011,0.6,"$4,640,208",58044000,19780,4.7168805342
Kevin Garnett,BOS,71,2220,2011,9,"$18,800,000",58044000,19780,452.072161876
Luke Harangody,BOS,28,241,2011,0.4,"$473,604",58044000,19780,2.4366426213
Marquis Daniels,BOS,49,938,2011,2,"$2,470,000",58044000,19780,47.3357651852
Nate Robinson,BOS,55,983,2011,1.1,"$4,200,000",58044000,19780,27.1900535435
Nenad Krstic,BOS,24,553,2011,2,"$5,543,116",58044000,19780,27.7025610841
Paul Pierce,BOS,80,2774,2011,11.6,"$13,876,321",58044000,19780,766.9193421523
Rajon Rondo,BOS,68,2527,2011,6.6,"$9,090,911",58044000,19780,411.250791394
Ray Allen,BOS,80,2890,2011,10,"$10,000,000",58044000,19780,708.852519232
Sasha Pavlovic,BOS,17,149,2011,0.2,"$134,863",58044000,19780,0.753282081
Semih Erden,BOS,37,531,2011,1.4,"$473,604",58044000,19780,18.7904577247
Shaquille O'Neal,BOS,37,752,2011,2.7,"$1,352,181",58044000,19780,51.2967167385
Troy Murphy,BOS,17,178,2011,0.4,"$11,968,253",58044000,19780,1.7232785499
Von Wafer,BOS,58,553,2011,1.1,"$915,852",58044000,19780,15.3728148487
Boris Diaw,CHA,82,2778,2011,4.8,"$9,000,000",58044000,19805,328.5487132785
D.J. Augustin,CHA,82,2757,2011,6.2,"$2,540,400",58044000,19805,430.7159059714
D.J. White,CHA,24,466,2011,1.6,"$1,108,680",58044000,19805,18.8166619094
Dante Cunningham,CHA,22,529,2011,0.7,"$762,195",58044000,19805,9.3470373259
Derrick Brown,CHA,41,488,2011,0.8,"$762,195",58044000,19805,9.85439744
DeSagana Diop,CHA,16,181,2011,-0.1,"$6,478,600",58044000,19805,-0.4512625737
Dominic McGuire,CHA,52,760,2011,0.9,"$884,120",58044000,19805,17.2643601306
Eduardo Najera,CHA,31,372,2011,0.2,"$3,000,000",58044000,19805,1.8732959583
Garrett Temple,CHA,12,126,2011,-0.3,#N/A,58044000,19805,#VALUE!
Gerald Henderson,CHA,68,1661,2011,2.4,"$2,103,840",58044000,19805,100.5090353667
Gerald Wallace,CHA,48,1872,2011,3.6,"$10,500,000",58044000,19805,164.5712614159
Joel Przybilla,CHA,5,74,2011,-0.1,"$7,405,300",58044000,19805,-0.183780642
Kwame Brown,CHA,66,1714,2011,3.5,"$1,229,255",58044000,19805,151.3837264844
Matt Carroll,CHA,54,582,2011,0.8,"$4,300,000",58044000,19805,11.6900969275
Nazr Mohammed,CHA,51,851,2011,1.4,"$6,883,800",58044000,19805,29.6552102643
Shaun Livingston,CHA,73,1261,2011,1.9,"$3,500,000",58044000,19805,60.2673202928
Sherron Collins,CHA,20,66,2011,-0.2,"$473,604",58044000,19805,-0.3332269932
Stephen Jackson,CHA,67,2405,2011,1.9,"$8,453,250",58044000,19805,112.9154928049
Tyrus Thomas,CHA,41,861,2011,1.8,"$6,611,570",58044000,19805,38.618832092
Brian Scalabrine,CHI,18,88,2011,0.1,"$1,229,255",58044000,19830,0.2217865138
C.J. Watson,CHI,82,1091,2011,2.1,"$3,100,000",58044000,19830,57.603754212
Carlos Boozer,CHI,59,1882,2011,5.8,"$14,400,000",58044000,19830,258.289769622
Derrick Rose,CHI,81,3026,2011,13.1,"$5,546,160",58044000,19830,990.3853219498
James Johnson,CHI,13,123,2011,0,"$1,713,600",58044000,19830,0
Joakim Noah,CHI,48,1576,2011,6.7,"$3,128,536",58044000,19830,265.4695916466
John Lucas,CHI,2,10,2011,0,"$208,264",58044000,19830,0
Keith Bogans,CHI,82,1461,2011,3.6,"$1,600,000",58044000,19830,132.5164779774
Kurt Thomas,CHI,52,1178,2011,3.2,"$1,352,181",58044000,19830,94.9963252857
Kyle Korver,CHI,82,1649,2011,5.1,"$5,000,000",58044000,19830,210.4764362538
Luol Deng,CHI,82,3208,2011,9.9,"$11,345,000",58044000,19830,770.1944538678
Omer Asik,CHI,82,989,2011,2.7,"$1,721,000",58044000,19830,67.2706124997
Rasual Butler,CHI,6,26,2011,0.1,"$2,400,000",58044000,19830,0.0654451564
Ronnie Brewer,CHI,81,1781,2011,5.4,"$4,790,000",58044000,19830,240.8447834422
Taj Gibson,CHI,80,1742,2011,5.2,"$1,117,680",58044000,19830,228.316724548
Alonzo Gee,CLE,40,973,2011,1,"$479,735",58044000,19755,24.6249945275
Anderson Varejao,CLE,31,994,2011,2.2,"$7,281,818",58044000,19755,54.4769151769
Antawn Jamison,CLE,56,1842,2011,2.6,"$13,358,905",58044000,19755,114.7941731172
Anthony Parker,CLE,72,2091,2011,1.5,"$2,855,700",58044000,19755,79.1928121283
Baron Davis,CLE,15,380,2011,0.7,"$13,000,000",58044000,19755,6.3947606736
Christian Eyenga,CLE,44,947,2011,-0.3,"$1,020,960",58044000,19755,-7.188359985
Daniel Gibson,CLE,67,1865,2011,2.4,"$4,015,334",58044000,19755,112.7456348944
J.J. Hickson,CLE,80,2256,2011,1.5,"$1,528,920",58044000,19755,85.5897765032
Jamario Moon,CLE,40,764,2011,0.7,#N/A,58044000,19755,#VALUE!
Jawad Williams,CLE,26,391,2011,-0.5,"$321,652",58044000,19755,-4.9479624525
Joey Graham,CLE,39,586,2011,0,"$992,680",58044000,19755,0
Leon Powe,CLE,14,187,2011,0.2,#N/A,58044000,19755,#VALUE!
Luke Harangody,CLE,21,399,2011,0.3,"$473,604",58044000,19755,3.0294110575
Manny Harris,CLE,54,933,2011,0,"$473,604",58044000,19755,0
Mo Williams,CLE,36,1065,2011,-0.1,"$9,300,000",58044000,19755,-2.6263220791
Ramon Sessions,CLE,81,2133,2011,4.4,"$3,964,320",58044000,19755,236.431813621
Ryan Hollins,CLE,70,1182,2011,1.8,"$2,333,333",58044000,19755,53.7626377828
Samardo Samuels,CLE,37,701,2011,0,"$500,000",58044000,19755,0
Semih Erden,CLE,4,64,2011,0,"$473,604",58044000,19755,0
Alexis Ajinca,DAL,10,75,2011,0.1,"$1,467,840",58044000,19705,0.1901853267
Brendan Haywood,DAL,72,1331,2011,2.9,"$6,900,000",58044000,19705,96.55809235
Brian Cardinal,DAL,56,618,2011,1.7,"$1,352,181",58044000,19705,26.6437413276
Caron Butler,DAL,29,867,2011,1.2,"$10,561,960",58044000,19705,25.5252766098
Corey Brewer,DAL,13,148,2011,0.5,"$3,703,472",58044000,19705,1.8700518742
DeShawn Stevenson,DAL,72,1158,2011,1.8,"$4,151,786",58044000,19705,52.6195281061
Dirk Nowitzki,DAL,73,2504,2011,11.1,"$17,278,618",58044000,19705,642.7663378403
Dominique Jones,DAL,18,135,2011,0,"$1,110,120",58044000,19705,0
Ian Mahinmi,DAL,56,488,2011,1.8,"$762,196",58044000,19705,22.2849158958
Jason Kidd,DAL,80,2653,2011,6.4,"$8,610,500",58044000,19705,421.3538414905
Jason Terry,DAL,82,2564,2011,5.3,"$10,650,000",58044000,19705,333.2076461685
Jose Barea,DAL,81,1669,2011,3.2,"$1,815,000",58044000,19705,135.3863969382
Peja Stojakovic,DAL,25,506,2011,1.2,"$14,896,000",58044000,19705,14.3925282373
Rodrigue Beaubois,DAL,28,496,2011,0.2,"$1,156,080",58044000,19705,2.5161290906
Sasha Pavlovic,DAL,10,163,2011,0.2,"$134,863",58044000,19705,0.8271967523
Shawn Marion,DAL,80,2253,2011,5.6,"$7,305,500",58044000,19705,315.0706942698
Steve Novak,DAL,7,18,2011,0.1,"$384,766",58044000,19705,0.0456716799
Tyson Chandler,DAL,74,2059,2011,9.4,"$12,600,000",58044000,19705,467.966679803
Al Harrington,DEN,73,1665,2011,2.1,"$5,765,000",58044000,19705,87.8459292201
Anthony Carter,DEN,14,153,2011,-0.1,"$1,352,181",58044000,19705,-0.3880156504
Arron Afflalo,DEN,69,2324,2011,6.2,"$1,959,577",58044000,19705,365.1960810736
Carmelo Anthony,DEN,50,1774,2011,4.7,"$17,149,243",58044000,19705,193.0975748732
Chauncey Billups,DEN,51,1646,2011,5.9,"$13,150,000",58044000,19705,233.7719703181
Chris Andersen,DEN,45,732,2011,3.2,"$4,533,300",58044000,19705,59.0741403864
Danilo Gallinari,DEN,14,433,2011,1.2,"$3,304,560",58044000,19705,13.1417367715
Gary Forbes,DEN,63,791,2011,0.9,"$473,604",58044000,19705,18.0627405411
J.R. Smith,DEN,79,1968,2011,5,"$6,757,851",58044000,19705,246.2983473179
Kenyon Martin,DEN,48,1233,2011,2.7,"$16,545,454",58044000,19705,77.6097076628
Kosta Koufos,DEN,11,98,2011,0.3,"$1,352,640",58044000,19705,0.7455984259
Melvin Ely,DEN,30,366,2011,0.6,#N/A,58044000,19705,#VALUE!
Nene Hilario,DEN,75,2291,2011,9.6,"$11,360,000",58044000,19705,536.6952875636
Raymond Felton,DEN,21,663,2011,1.3,"$7,500,000",58044000,19705,21.5049446645
Renaldo Balkman,DEN,5,44,2011,0.2,"$1,675,000",58044000,19705,0.2231076324
Shelden Williams,DEN,42,713,2011,1.2,"$915,852",58044000,19705,21.7048207741
Timofey Mozgov,DEN,11,66,2011,0.2,"$3,567,096",58044000,19705,0.3336753941
Ty Lawson,DEN,80,2103,2011,6.7,"$1,546,560",58044000,19705,357.2721882294
Wilson Chandler,DEN,21,642,2011,0.5,"$2,130,482",58044000,19705,8.1341674661
Austin Daye,DET,72,1446,2011,2.1,"$1,803,720",58044000,19880,76.2994889676
Ben Gordon,DET,82,2131,2011,1.7,"$10,800,000",58044000,19880,87.9597700364
Ben Wallace,DET,54,1238,2011,1.9,"$2,080,000",58044000,19880,59.0839901527
Charlie Villanueva,DET,76,1666,2011,3.1,"$7,020,000",58044000,19880,127.9943825085
Chris Wilcox,DET,57,995,2011,2.8,"$3,000,000",58044000,19880,69.8832411836
DaJuan Summers,DET,22,199,2011,-0.3,"$762,195",58044000,19880,-1.5012501463
Greg Monroe,DET,80,2222,2011,6.6,"$2,798,040",58044000,19880,367.9859518572
Jason Maxiell,DET,57,930,2011,0.5,"$5,000,000",58044000,19880,11.6083885737
Richard Hamilton,DET,55,1498,2011,1.8,"$12,500,000",58044000,19880,64.671737366
Rodney Stuckey,DET,70,2183,2011,5,"$2,767,126",58044000,19880,273.8982247779
Tayshaun Prince,DET,78,2562,2011,3.3,"$11,148,760",58044000,19880,204.7959858272
Tracy McGrady,DET,72,1686,2011,2.1,"$1,352,181",58044000,19880,89.0009692593
Will Bynum,DET,61,1125,2011,1.5,"$3,250,000",58044000,19880,42.3090923226
Acie Law,GSW,40,632,2011,0.7,#N/A,58044000,19830,#VALUE!
Al Thornton,GSW,22,314,2011,0.3,"$2,814,196",58044000,19830,2.3696057914
Andris Biedrins,GSW,59,1397,2011,2.6,"$9,000,000",58044000,19830,89.3816110948
Brandan Wright,GSW,21,195,2011,0.4,#N/A,58044000,19830,#VALUE!
Charlie Bell,GSW,19,171,2011,-0.1,"$4,447,792",58044000,19830,-0.42863317
Dan Gadzuric,GSW,28,297,2011,0.1,"$7,248,325",58044000,19830,0.7371874653
David Lee,GSW,73,2634,2011,6,"$10,800,000",58044000,19830,384.6913322608
Dorell Wright,GSW,82,3147,2011,5.8,"$3,500,000",58044000,19830,458.5535532327
Ekpe Udoh,GSW,58,1030,2011,0.7,"$3,065,040",58044000,19830,18.1288338826
Jeff Adrien,GSW,23,196,2011,0.2,"$342,666",58044000,19830,0.9883669643
Jeremy Lin,GSW,29,285,2011,0.5,"$473,604",58044000,19830,3.5928016378
Louis Amundson,GSW,46,691,2011,0.6,"$2,225,000",58044000,19830,10.4384967041
Monta Ellis,GSW,80,3227,2011,6,"$11,000,000",58044000,19830,470.6662139132
Reggie Williams,GSW,80,1626,2011,3.7,"$762,195",58044000,19830,151.6682454719
Rodney Carney,GSW,25,331,2011,0.3,"$377,116",58044000,19830,2.5036764588
Stephen Curry,GSW,74,2489,2011,6.6,"$2,913,840",58044000,19830,413.1619114563
Vladimir Radmanovic,GSW,74,1169,2011,2.1,"$6,883,800",58044000,19830,61.0280298983
Aaron Brooks,HOU,34,811,2011,0.4,"$2,016,692",58044000,19880,8.1491045677
Brad Miller,HOU,60,1015,2011,3,"$4,400,000",58044000,19880,76.1444270672
Chase Budinger,HOU,78,1738,2011,3.4,"$780,871",58044000,19880,148.5948319955
Chuck Hayes,HOU,74,2079,2011,6.3,"$1,972,500",58044000,19880,329.0385899862
Courtney Lee,HOU,81,1723,2011,2.7,"$1,409,040",58044000,19880,116.9355771038
DeMarre Carroll,HOU,5,11,2011,0,"$1,085,400",58044000,19880,0
Goran Dragic,HOU,22,378,2011,1.2,"$1,972,000",58044000,19880,11.3952825221
Hasheem Thabeet,HOU,2,4,2011,0,"$4,793,280",58044000,19880,0
Ishmael Smith,HOU,28,329,2011,0,"$473,604",58044000,19880,0
Jared Jeffries,HOU,18,138,2011,0.1,"$6,883,800",58044000,19880,0.3422007562
Jermaine Taylor,HOU,8,77,2011,0,"$780,871",58044000,19880,0
Jordan Hill,HOU,72,1125,2011,1.8,"$2,669,520",58044000,19880,50.822855068
Kevin Martin,HOU,80,2603,2011,9.5,"$11,100,005",58044000,19880,599.1993148547
Kyle Lowry,HOU,75,2563,2011,7,"$5,750,000",58044000,19880,446.8042548769
Luis Scola,HOU,74,2412,2011,5.5,"$7,775,378",58044000,19880,327.6647361813
Mike Harris,HOU,4,16,2011,0,#N/A,58044000,19880,#VALUE!
Patrick Patterson,HOU,52,868,2011,2.4,"$1,823,280",58044000,19880,52.3426678498
Shane Battier,HOU,59,1818,2011,4,"$7,354,500",58044000,19880,179.9610930472
Terrence Williams,HOU,11,84,2011,-0.1,"$2,214,480",58044000,19880,-0.2109600938
Yao Ming,HOU,5,91,2011,0.3,#N/A,58044000,19880,#VALUE!
A.J. Price,IND,50,795,2011,0.3,"$762,195",58044000,19780,6.0277774267
Brandon Rush,IND,67,1754,2011,2.6,"$2,069,049",58044000,19780,115.1315802614
Dahntay Jones,IND,45,589,2011,1.2,"$2,500,000",58044000,19780,17.8333877978
Danny Granger,IND,79,2763,2011,6.9,"$10,973,202",58044000,19780,464.6949315635
Darren Collison,IND,79,2360,2011,4.3,"$1,361,040",58044000,19780,256.3806962117
James Posey,IND,49,839,2011,1,"$7,148,800",58044000,19780,20.8865865778
Jeff Foster,IND,56,940,2011,3,"$6,655,000",58044000,19780,70.3470505377
Josh McRoberts,IND,72,1597,2011,4.9,"$885,120",58044000,19780,197.7623948021
Lance Stephenson,IND,12,115,2011,-0.2,"$750,000",58044000,19780,-0.5812982801
Mike Dunleavy,IND,61,1683,2011,4.5,"$10,561,984",58044000,19780,185.1044364276
Paul George,IND,61,1265,2011,2.4,"$2,238,360",58044000,19780,76.6300584451
Roy Hibbert,IND,81,2244,2011,3.6,"$1,685,280",58044000,19780,204.0341223238
Solomon Jones,IND,39,528,2011,0.5,"$1,500,000",58044000,19780,6.6689507608
T.J. Ford,IND,41,773,2011,0.2,"$8,500,000",58044000,19780,3.8241816198
Tyler Hansbrough,IND,70,1535,2011,3.8,"$1,998,600",58044000,19780,147.2721034524
Al-Farouq Aminu,LAC,81,1452,2011,0.7,"$2,563,320",58044000,19855,25.5456500305
Baron Davis,LAC,43,1269,2011,2.1,"$13,000,000",58044000,19855,63.7427386029
Blake Griffin,LAC,82,3112,2011,9.8,"$5,357,280",58044000,19855,761.4656176307
Brian Cook,LAC,40,447,2011,0.6,"$1,146,337",58044000,19855,6.7513319335
Chris Kaman,LAC,32,838,2011,0.8,"$11,800,000",58044000,19855,16.1846736953
Craig Smith,LAC,48,586,2011,1.5,"$2,300,000",58044000,19855,22.1007262299
DeAndre Jordan,LAC,80,2047,2011,5.2,"$854,389",58044000,19855,267.9953082168
Eric Bledsoe,LAC,81,1841,2011,0.3,"$1,485,000",58044000,19855,13.8992318271
Eric Gordon,LAC,56,2112,2011,5.3,"$3,016,680",58044000,19855,281.1222550281
Ike Diogu,LAC,36,470,2011,1,"$608,772",58044000,19855,11.8345076747
Jamario Moon,LAC,19,278,2011,0.4,#N/A,58044000,19855,#VALUE!
Jarron Collins,LAC,23,157,2011,0,"$643,551",58044000,19855,0
Mo Williams,LAC,22,723,2011,1.1,"$9,300,000",58044000,19855,19.5135597272
Randy Foye,LAC,63,1551,2011,1.7,"$4,250,000",58044000,19855,66.0429132564
Rasual Butler,LAC,41,744,2011,-0.2,"$2,400,000",58044000,19855,-3.7407606075
Ryan Gomes,LAC,76,2095,2011,2.5,"$4,000,000",58044000,19855,131.2673616799
Willie Warren,LAC,19,134,2011,0.2,"$500,000",58044000,19855,0.6748428945
Andrew Bynum,LAL,54,1500,2011,6.6,"$13,700,000",58044000,19830,235.7155697716
Derek Fisher,LAL,82,2297,2011,3.7,"$3,700,000",58044000,19830,213.4232383499
Derrick Caracter,LAL,41,215,2011,0.3,"$473,604",58044000,19830,1.6262154782
Devin Ebanks,LAL,20,118,2011,0.4,"$473,604",58044000,19830,1.190036753
Joe Smith,LAL,12,44,2011,-0.1,"$1,352,181",58044000,19830,-0.1108828075
Kobe Bryant,LAL,82,2779,2011,10.3,"$24,806,250",58044000,19830,589.9073874553
Lamar Odom,LAL,82,2639,2011,10.1,"$8,200,000",58044000,19830,658.6471593364
Luke Walton,LAL,54,484,2011,-0.2,"$5,260,000",58044000,19830,-2.4207025712
Matt Barnes,LAL,53,1020,2011,3,"$1,765,000",58044000,19830,77.0844828058
Metta World Peace,LAL,82,2410,2011,4.4,"$6,322,320",58044000,19830,264.200506178
Pau Gasol,LAL,82,3037,2011,14.7,"$17,823,000",58044000,19830,1019.5312104329
Sasha Vujacic,LAL,11,54,2011,-0.1,"$5,475,113",58044000,19830,-0.1349458677
Shannon Brown,LAL,82,1568,2011,3.1,"$2,200,000",58044000,19830,122.3857049371
Steve Blake,LAL,79,1581,2011,1.8,"$4,000,000",58044000,19830,71.4141502243
Theo Ratliff,LAL,10,71,2011,0,"$1,352,181",58044000,19830,0
Trey Johnson,LAL,1,13,2011,0.1,"$89,670",58044000,19830,0.03277854
Acie Law,MEM,11,94,2011,-0.3,#N/A,58044000,19880,#VALUE!
Darrell Arthur,MEM,80,1609,2011,3.8,"$1,123,680",58044000,19880,153.7200339682
DeMarre Carroll,MEM,7,39,2011,0.1,"$1,085,400",58044000,19880,0.098054232
Greivis Vasquez,MEM,70,860,2011,0.5,"$1,035,960",58044000,19880,10.811444303
Hamed Haddadi,MEM,31,168,2011,0.6,"$1,600,000",58044000,19880,2.5332848987
Hasheem Thabeet,MEM,45,369,2011,0.3,"$4,793,280",58044000,19880,2.7652184139
Ishmael Smith,MEM,15,113,2011,-0.2,"$473,604",58044000,19880,-0.5683726204
Jason Williams,MEM,11,124,2011,0,"$1,352,181",58044000,19880,0
Leon Powe,MEM,16,141,2011,0.4,#N/A,58044000,19880,#VALUE!
Marc Gasol,MEM,81,2586,2011,7.9,"$3,480,000",58044000,19880,511.9709662963
Mike Conley,MEM,81,2872,2011,6.6,"$4,913,007",58044000,19880,473.3248812757
O.J. Mayo,MEM,71,1869,2011,2.4,"$4,456,200",58044000,19880,112.1519516247
Rodney Carney,MEM,2,5,2011,0,"$377,116",58044000,19880,0
Rudy Gay,MEM,54,2152,2011,5.5,"$13,603,750",58044000,19880,281.3344811739
Sam Young,MEM,78,1577,2011,2.9,"$886,000",58044000,19880,114.9958357348
Shane Battier,MEM,23,557,2011,1.1,"$7,354,500",58044000,19880,15.1625634915
Tony Allen,MEM,72,1494,2011,4.7,"$3,000,000",58044000,19880,176.1328581992
Xavier Henry,MEM,38,527,2011,0.2,"$2,020,200",58044000,19880,2.6476942256
Zach Randolph,MEM,75,2724,2011,10.5,"$17,666,666",58044000,19880,652.7247289661
Carlos Arroyo,MIA,49,995,2011,1.6,"$1,223,166",58044000,19780,40.2247986074
Chris Bosh,MIA,77,2795,2011,10.3,"$14,500,000",58044000,19780,682.3039835849
Dexter Pittman,MIA,2,11,2011,-0.1,"$473,604",58044000,19780,-0.0278040133
Dwyane Wade,MIA,76,2823,2011,12.8,"$14,200,000",58044000,19780,858.7403129641
Eddie House,MIA,56,978,2011,2.2,"$1,352,181",58044000,19780,54.3587547944
Erick Dampier,MIA,51,815,2011,1.9,"$1,129,469",58044000,19780,39.1282524234
Jamaal Magloire,MIA,18,158,2011,0.6,"$1,229,255",58044000,19780,2.3952851752
James Jones,MIA,81,1549,2011,4.7,"$1,069,509",58044000,19780,183.9693694631
Jerry Stackhouse,MIA,7,50,2011,0,"$222,712",58044000,19780,0
Joel Anthony,MIA,75,1463,2011,3.3,"$3,300,000",58044000,19780,121.6454682283
Juwan Howard,MIA,57,592,2011,0.9,"$1,352,181",58044000,19780,13.4608405626
LeBron James,MIA,79,3063,2011,15.6,"$14,500,000",58044000,19780,1132.4798022418
Mario Chalmers,MIA,70,1579,2011,2.9,"$854,389",58044000,19780,115.7256787493
Mike Bibby,MIA,22,582,2011,1,"$5,564,767",58044000,19780,14.5766085519
Mike Miller,MIA,41,838,2011,1.6,"$5,000,000",58044000,19780,33.6413238858
Udonis Haslem,MIA,13,345,2011,0.9,"$3,500,000",58044000,19780,7.8202989984
Zydrunas Ilgauskas,MIA,72,1145,2011,2.9,"$1,352,181",58044000,19780,83.8902422824
Andrew Bogut,MIL,65,2297,2011,5.4,"$11,000,000",58044000,19830,301.5209990774
Brandon Jennings,MIL,63,2169,2011,3.9,"$2,331,120",58044000,19830,212.9464471235
Brian Skinner,MIL,2,6,2011,0,"$270,436",58044000,19830,0
Carlos Delfino,MIL,49,1590,2011,3.5,"$3,500,000",58044000,19830,139.8075081764
Chris Douglas-Roberts,MIL,44,884,2011,1.6,"$854,389",58044000,19830,35.6554095681
Corey Maggette,MIL,67,1401,2011,3.4,"$9,600,000",58044000,19830,116.8204707323
Drew Gooden,MIL,35,860,2011,1.8,"$5,760,000",58044000,19830,38.6474008749
Earl Barron,MIL,7,85,2011,0.2,"$188,558",58044000,19830,0.428638946
