Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
Diamante Langston,Assist,,,2 - 8:58,,,,
,,,59-62,2 - 8:43,-3,Jemerrio Jones,Field Goal Made,
,,,,2 - 8:25,,Jemerrio Jones,Defensive Foul,
,,,,2 - 8:25,,Ke`von Rice,Left the Game,Stefan Zecevic Entered the Game
Marlon Jones,Free Throw Made,,60-62,2 - 8:25,-2,,,
Marlon Jones,Free Throw Attempt,,,2 - 8:25,,,,Stefan Zecevic Defensive Rebound
,,,,2 - 8:00,,Stefan Zecevic,Turnover,
Andre Spight,Steal,,,2 - 7:59,,,,
Andre Spight,Three Point Made,,63-62,2 - 7:54,1 (L7),,,
,,Andre Spight Defensive Rebound,,2 - 7:37,,Marcus Johnson Jr.,Three Point Attempt,
Andre Spight,Field Goal Made,,65-62,2 - 7:19,3,,,
Marlon Jones,Left the Game,Brandon Neel Entered the Game,,2 - 7:14,,,,
,,,,2 - 7:14,,Stefan Zecevic,Left the Game,Devocio Butler Entered the Game
,,,65-64,2 - 7:09,1,Kristian Keys,Field Goal Made,
,,,,2 - 7:08,,Coris Williams Jr.,Assist,
Emmanuel Omogbo,Field Goal Made,,67-64,2 - 6:47,3,,,
,,,67-66,2 - 6:45,1,Devocio Butler,Field Goal Made,
Diamante Langston,Field Goal Made,,69-66,2 - 6:28,3,,,
,,,,2 - 6:12,,Devocio Butler,Defensive Foul,
,,,,2 - 6:12,,Devocio Butler,Left the Game,Tyrell Bellot-Green Entered the Game
Diamante Langston,Free Throw Attempt,,,2 - 6:12,,,,Jemerrio Jones Defensive Rebound
,,Emmanuel Omogbo Defensive Rebound,,2 - 5:54,,Kristian Keys,Field Goal Attempt,
Pat Birt,Three Point Attempt,,,2 - 5:26,,,,Kristian Keys Defensive Rebound
Diamante Langston,Defensive Foul,,,2 - 5:17,,,,
Brandon Neel,Left the Game,Marlon Jones Entered the Game,,2 - 5:17,,,,
,,,,2 - 5:17,,Marcus Johnson Jr.,Free Throw Attempt,Hill College Offensive Rebound
,,,69-67,2 - 5:17,2,Marcus Johnson Jr.,Free Throw Made,
Pat Birt,Three Point Attempt,,,2 - 5:00,,,,Jemerrio Jones Defensive Rebound
,,,69-69,2 - 4:51,(T5),Tyrell Bellot-Green,Field Goal Made,
Marlon Jones,Defensive Foul,,,2 - 4:51,,,,
,,Emmanuel Omogbo Defensive Rebound,,2 - 4:51,,Tyrell Bellot-Green,Free Throw Attempt,
Pat Birt,Field Goal Made,,71-69,2 - 4:25,2 (L8),,,
,,,71-71,2 - 4:06,(T6),Kristian Keys,Field Goal Made,
Andre Spight,Field Goal Made,,73-71,2 - 3:45,2 (L9),,,
,,,,2 - 3:35,,Kristian Keys,Turnover,
,,,,2 - 3:16,,Kristian Keys,Defensive Foul,
Marlon Jones,Free Throw Attempt,South Plains Offensive Rebound,,2 - 3:16,,,,
Marlon Jones,Free Throw Attempt,,,2 - 3:16,,,,Marcus Johnson Jr. Defensive Rebound
,,,,2 - 3:04,,Jemerrio Jones,Three Point Attempt,Kristian Keys Offensive Rebound
,,,73-73,2 - 3:01,(T7),Kristian Keys,Field Goal Made,
Andre Spight,Three Point Attempt,Emmanuel Omogbo Offensive Rebound,,2 - 2:29,,,,
Andre Spight,Field Goal Made,,75-73,2 - 2:11,2 (L10),,,
,,Marlon Jones Defensive Rebound,,2 - 2:03,,Marcus Johnson Jr.,Field Goal Attempt,
Diamante Langston,Field Goal Made,,77-73,2 - 1:54,4,,,
,,,,2 - 1:45,,Tyrell Bellot-Green,Three Point Attempt,Coris Williams Jr. Offensive Rebound
,,,,2 - 1:37,,Tyrell Bellot-Green,Three Point Attempt,Jemerrio Jones Offensive Rebound
,,,,2 - 1:36,,Jemerrio Jones,Field Goal Attempt,Jemerrio Jones Offensive Rebound
,,,77-75,2 - 1:36,2,Jemerrio Jones,Field Goal Made,
Andre Spight,Field Goal Attempt,,,2 - 1:16,,,,
,,,,2 - 1:16,,Jemerrio Jones,Blocked shot,
,,Marlon Jones Defensive Rebound,,2 - 0:57,,Jemerrio Jones,Field Goal Attempt,
Diamante Langston,Turnover,,,2 - 0:24,,,,
,,,,2 - 0:23,,Jemerrio Jones,Steal,
,,,,2 - 0:18,,Kristian Keys,Turnover,
Pat Birt,Steal,,,2 - 0:17,,,,
Marlon Jones,Field Goal Made,,79-75,2 - 0:15,4,,,
Pat Birt,Assist,,,2 - 0:15,,,,
,,,,2 - 0:15,,Tyrell Bellot-Green,Left the Game,
,,,,2 - 0:15,,Marcus Johnson Jr.,Left the Game,
,,,,2 - 0:15,,Coris Williams Jr.,Left the Game,
,,,,2 - 0:15,,Jemerrio Jones,Left the Game,
,,,,2 - 0:15,,Kristian Keys,Left the Game,Evan Moorman Entered the Game
Andre Spight,Left the Game,,,2 - 0:15,,,,
Diamante Langston,Left the Game,,,2 - 0:15,,,,
Pat Birt,Left the Game,,,2 - 0:15,,,,
Emmanuel Omogbo,Left the Game,,,2 - 0:15,,,,
Marlon Jones,Left the Game,Andre Horne Entered the Game,,2 - 0:15,,,,
Andre Spight,Entered the Game,,,2 - 0:15,,,,
Diamante Langston,Entered the Game,,,2 - 0:15,,,,
Pat Birt,Entered the Game,,,2 - 0:15,,,,
Emmanuel Omogbo,Entered the Game,,,2 - 0:15,,,,
,,,,2 - 0:15,,Jemerrio Jones,Entered the Game,
,,,,2 - 0:15,,Marcus Johnson Jr.,Entered the Game,
,,,,2 - 0:15,,Kristian Keys,Entered the Game,
,,,,2 - 0:15,,Tyrell Bellot-Green,Entered the Game,
Pat Birt,Defensive Foul,,,2 - 0:11,,,,
Andre Horne,Left the Game,Marlon Jones Entered the Game,,2 - 0:11,,,,
,,,,2 - 0:11,,Evan Moorman,Left the Game,Coris Williams Jr. Entered the Game
,,,79-76,2 - 0:11,3,Marcus Johnson Jr.,Free Throw Made,
,,,79-77,2 - 0:11,2,Marcus Johnson Jr.,Free Throw Made,
Andre Spight,Left the Game,,,2 - 0:11,,,,
Diamante Langston,Left the Game,,,2 - 0:11,,,,
Pat Birt,Left the Game,,,2 - 0:11,,,,
Emmanuel Omogbo,Left the Game,,,2 - 0:11,,,,
Marlon Jones,Left the Game,Jerron Martin Entered the Game,,2 - 0:11,,,,
Diamante Langston,Entered the Game,,,2 - 0:11,,,,
Pat Birt,Entered the Game,,,2 - 0:11,,,,
Andre Spight,Entered the Game,,,2 - 0:11,,,,
Marlon Jones,Entered the Game,,,2 - 0:11,,,,
,,,,2 - 0:10,,Kristian Keys,Defensive Foul,
,,,,2 - 0:10,,Kristian Keys,Left the Game,Evan Moorman Entered the Game
Marlon Jones,Left the Game,Emmanuel Omogbo Entered the Game,,2 - 0:10,,,,
Jerron Martin,Left the Game,Marlon Jones Entered the Game,,2 - 0:10,,,,
Marlon Jones,Left the Game,Andre Horne Entered the Game,,2 - 0:10,,,,
Andre Spight,Free Throw Attempt,South Plains Offensive Rebound,,2 - 0:10,,,,
Andre Spight,Free Throw Attempt,,,2 - 0:10,,,,Coris Williams Jr. Defensive Rebound
,,,79-79,2 - 0:04,(T8),Marcus Johnson Jr.,Field Goal Made,
End of Period Summary South Plains 79 Hill College 79,End of Period Summary South Plains 79 Hill College 79,End of Period Summary South Plains 79 Hill College 79,End of Period Summary South Plains 79 Hill College 79,End of Period Summary South Plains 79 Hill College 79,End of Period Summary South Plains 79 Hill College 79,End of Period Summary South Plains 79 Hill College 79,End of Period Summary South Plains 79 Hill College 79,End of Period Summary South Plains 79 Hill College 79
Largest Lead: South Plains 29 Hill College 36 (7 pts),Largest Lead: South Plains 29 Hill College 36 (7 pts),Largest Lead: South Plains 29 Hill College 36 (7 pts),,,,Lead Changes: 20 Ties: 14,Lead Changes: 20 Ties: 14,Lead Changes: 20 Ties: 14
Lead in Period: South Plains 54 Hill College 59 (5 pts),Lead in Period: South Plains 54 Hill College 59 (5 pts),Lead in Period: South Plains 54 Hill College 59 (5 pts),,,,Lead Changes: 10 Ties: 8 (this period),Lead Changes: 10 Ties: 8 (this period),Lead Changes: 10 Ties: 8 (this period)
0 for 0 oppo pts,0 for 0 oppo pts,0 for 0 oppo pts,Turnovers,Turnovers,Turnovers,0 for 0 oppo pts,0 for 0 oppo pts,0 for 0 oppo pts
0 for 0 pts,0 for 0 pts,0 for 0 pts,2nd Chances,2nd Chances,2nd Chances,0 for 0 pts,0 for 0 pts,0 for 0 pts
12/18 for 66.7 %,12/18 for 66.7 %,12/18 for 66.7 %,Field Goals,Field Goals,Field Goals,13/24 for 54.2 %,13/24 for 54.2 %,13/24 for 54.2 %
8/17 for 47.1 %,8/17 for 47.1 %,8/17 for 47.1 %,Free Throws,Free Throws,Free Throws,10/14 for 71.4 %,10/14 for 71.4 %,10/14 for 71.4 %
Andre Spight,Left the Game,,,3 - 5:00,,,,
Diamante Langston,Left the Game,,,3 - 5:00,,,,
Pat Birt,Left the Game,,,3 - 5:00,,,,
Emmanuel Omogbo,Left the Game,,,3 - 5:00,,,,
Andre Horne,Left the Game,,,3 - 5:00,,,,
,,,,3 - 5:00,,Evan Moorman,Left the Game,
,,,,3 - 5:00,,Tyrell Bellot-Green,Left the Game,
,,,,3 - 5:00,,Marcus Johnson Jr.,Left the Game,
,,,,3 - 5:00,,Coris Williams Jr.,Left the Game,
,,,,3 - 5:00,,Jemerrio Jones,Left the Game,
Marlon Jones,Entered the Game,,,3 - 5:00,,,,
Andre Spight,Entered the Game,,,3 - 5:00,,,,
Pat Birt,Entered the Game,,,3 - 5:00,,,,
Diamante Langston,Entered the Game,,,3 - 5:00,,,,
Emmanuel Omogbo,Entered the Game,,,3 - 5:00,,,,
,,,,3 - 5:00,,Evan Moorman,Entered the Game,
,,,,3 - 5:00,,Tyrell Bellot-Green,Entered the Game,
,,,,3 - 5:00,,Marcus Johnson Jr.,Entered the Game,
,,,,3 - 5:00,,Jemerrio Jones,Entered the Game,
,,,,3 - 5:00,,Coris Williams Jr.,Entered the Game,
Marlon Jones,Jump Ball Won,,,3 - 4:59,,,,Jemerrio Jones Jump Ball Lost
Andre Spight,Three Point Made,,82-79,3 - 4:41,3 (L1),,,
,,,82-81,3 - 4:25,1,Marcus Johnson Jr.,Field Goal Made,
,,,,3 - 4:22,,Evan Moorman,Assist,
Marlon Jones,Field Goal Made,,84-81,3 - 3:52,3,,,
Emmanuel Omogbo,Assist,,,3 - 3:50,,,,
,,Pat Birt Defensive Rebound,,3 - 3:40,,Evan Moorman,Three Point Attempt,
Emmanuel Omogbo,Field Goal Made,,86-81,3 - 3:30,5,,,
Pat Birt,Assist,,,3 - 3:29,,,,
,,,,3 - 3:07,,Jemerrio Jones,Field Goal Attempt,Jemerrio Jones Offensive Rebound
,,Marlon Jones Defensive Rebound,,3 - 3:04,,Jemerrio Jones,Field Goal Attempt,
Andre Spight,Field Goal Made,,88-81,3 - 2:42,7,,,
,,Pat Birt Defensive Rebound,,3 - 2:29,,Evan Moorman,Three Point Attempt,
Andre Spight,Field Goal Made,,90-81,3 - 2:04,9,,,
,,Emmanuel Omogbo Defensive Rebound,,3 - 1:54,,Marcus Johnson Jr.,Field Goal Attempt,
,,,,3 - 1:43,,Coris Williams Jr.,Defensive Foul,
Emmanuel Omogbo,Free Throw Made,,91-81,3 - 1:43,10,,,
Emmanuel Omogbo,Free Throw Attempt,,,3 - 1:43,,,,Jemerrio Jones Defensive Rebound
,,,,3 - 1:34,,Tyrell Bellot-Green,Three Point Attempt,Coris Williams Jr. Offensive Rebound
,,Diamante Langston Defensive Rebound,,3 - 1:28,,Marcus Johnson Jr.,Three Point Attempt,
Pat Birt,Field Goal Made,,93-81,3 - 1:23,12,,,
Diamante Langston,Assist,,,3 - 1:22,,,,
,,,93-84,3 - 1:15,9,Jemerrio Jones,Three Point Made,
,,,,3 - 1:07,,Evan Moorman,Defensive Foul,
Emmanuel Omogbo,Free Throw Made,,94-84,3 - 1:07,10,,,
Emmanuel Omogbo,Free Throw Made,,95-84,3 - 1:07,11,,,
,,Marlon Jones Defensive Rebound,,3 - 0:58,,Evan Moorman,Field Goal Attempt,
,,,,3 - 0:58,,Coris Williams Jr.,Defensive Foul,
Marlon Jones,Free Throw Made,,96-84,3 - 0:58,12,,,
Marlon Jones,Free Throw Made,,97-84,3 - 0:58,13,,,
,,,97-87,3 - 0:51,10,Tyrell Bellot-Green,Three Point Made,
,,,,3 - 0:51,,Evan Moorman,Assist,
,,,,3 - 0:51,,Marcus Johnson Jr.,Defensive Foul,
Diamante Langston,Free Throw Made,,98-87,3 - 0:51,11,,,
Diamante Langston,Free Throw Made,,99-87,3 - 0:51,12,,,
,,Emmanuel Omogbo Defensive Rebound,,3 - 0:43,,Jemerrio Jones,Three Point Attempt,
,,,,3 - 0:42,,Tyrell Bellot-Green,Defensive Foul,
Emmanuel Omogbo,Free Throw Attempt,South Plains Offensive Rebound,,3 - 0:42,,,,
Emmanuel Omogbo,Free Throw Made,,100-87,3 - 0:42,13,,,
,,South Plains Defensive Rebound,,3 - 0:35,,Tyrell Bellot-Green,Three Point Attempt,
Diamante Langston,Turnover,,,3 - 0:26,,,,
,,,,3 - 0:25,,Jemerrio Jones,Steal,
,,,100-90,3 - 0:22,10,Evan Moorman,Three Point Made,
,,,,3 - 0:22,,Jemerrio Jones,Assist,
,,,,3 - 0:19,,Jemerrio Jones,Defensive Foul,
Andre Spight,Left the Game,Andre Horne Entered the Game,,3 - 0:19,,,,
Pat Birt,Free Throw Made,,101-90,3 - 0:19,11,,,
Pat Birt,Free Throw Made,,102-90,3 - 0:19,12,,,
,,Emmanuel Omogbo Defensive Rebound,,3 - 0:02,,Marcus Johnson Jr.,Three Point Attempt,
