Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
Phabian Glasco,Left the Game,,,2 - 0:52,,,,
Devin Simms,Left the Game,Damari Edwards Entered the Game,,2 - 0:52,,,,
Erick Broadnax,Entered the Game,,,2 - 0:52,,,,
,,,,2 - 0:52,,Andre Spight,Left the Game,Lincoln Davis Entered the Game
,,,64-80,2 - 0:52,-16,Diamante Langston,Free Throw Made,
,,,64-81,2 - 0:52,-17,Diamante Langston,Free Throw Made,
Corlbe Evin,Three Point Attempt,Erick Broadnax Offensive Rebound,,2 - 0:39,,,,
,,,,2 - 0:35,,Emmanuel Omogbo,Defensive Foul,
,,,,2 - 0:35,,Emmanuel Omogbo,Left the Game,Marlon Jones Entered the Game
Corlbe Evin,Left the Game,DJ Evans Entered the Game,,2 - 0:35,,,,
Erick Broadnax,Free Throw Attempt,Connors State Offensive Rebound,,2 - 0:35,,,,
Erick Broadnax,Free Throw Made,,65-81,2 - 0:35,-16,,,
