Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
,,,28-32,1 - 1:54,-4,Terrence Thompson,Field Goal Made,
,,,,1 - 1:54,,Doniel Dean,Assist,
,,,,1 - 1:42,,Doniel Dean,Defensive Foul,
,,,,1 - 1:42,,Doniel Dean,Left the Game,Paris Ballinger Entered the Game
Jacolby Harris,Free Throw Made,,29-32,1 - 1:42,-3,,,
Jacolby Harris,Free Throw Made,,30-32,1 - 1:42,-2,,,
,,,30-34,1 - 1:30,-4,Donovan Harris,Field Goal Made,
,,,,1 - 1:30,,Paris Ballinger,Assist,
Kyle Steward,Field Goal Attempt,Kyle Steward Offensive Rebound,,1 - 1:12,,,,
Kyle Steward,Field Goal Attempt,Adrion Williams Offensive Rebound,,1 - 1:10,,,,
Caelan Neal,Three Point Made,,33-34,1 - 1:04,-1,,,
Adrion Williams,Assist,,,1 - 1:02,,,,
,,,,1 - 0:55,,Denzel Council,Field Goal Attempt,Terrence Thompson Offensive Rebound
,,,33-36,1 - 0:53,-3,Terrence Thompson,Field Goal Made,
Adrion Williams,Offensive Foul,,,1 - 0:46,,,,
Adrion Williams,Turnover,,,1 - 0:46,,,,
Kyle Steward,Left the Game,Chris Howell Entered the Game,,1 - 0:46,,,,
,,,,1 - 0:43,,Paris Ballinger,Field Goal Attempt,
Adrion Williams,Blocked shot,,,1 - 0:43,,,,
,,Chris Howell Defensive Rebound,,1 - 0:28,,Denzel Council,Field Goal Attempt,
Chris Howell,Field Goal Made,,35-36,1 - 0:04,-1,,,
Caelan Neal,Left the Game,,,2 - 20:00,,,,
Chris Howell,Left the Game,,,2 - 20:00,,,,
Travis House,Left the Game,,,2 - 20:00,,,,
Jacolby Harris,Left the Game,,,2 - 20:00,,,,
Adrion Williams,Left the Game,,,2 - 20:00,,,,
,,,,2 - 20:00,,Taquan Givens,Left the Game,
,,,,2 - 20:00,,Denzel Council,Left the Game,
,,,,2 - 20:00,,Terrence Thompson,Left the Game,
,,,,2 - 20:00,,Paris Ballinger,Left the Game,
,,,,2 - 20:00,,Donovan Harris,Left the Game,Doniel Dean Entered the Game
,,,,,,2 Montrel Goldston,Entered Game,
,,,,,,1 Taquan Givens,Entered Game,
,,,,,,3 Denzel Council,Entered Game,
,,,,,,15 Donovan Harris,Entered Game,
Caelan Neal,Left the Game,Kyle Steward Entered the Game,,2 - 20:00,,,,
23 Lamar Wofford,Entered Game,,,,,,,
Robert Joiner,Turnover,,,2 - 19:46,,,,
,,Lamar Wofford Defensive Rebound,,2 - 19:19,,Montrel Goldston,Three Point Attempt,
Robert Joiner,Field Goal Attempt,Kyle Steward Offensive Rebound,,2 - 19:03,,,,
Jacolby Harris,Field Goal Attempt,,,2 - 18:48,,,,
,,,,2 - 18:46,,Denzel Council,Blocked shot,
Kyle Steward,Offensive Rebound,,,2 - 18:46,,,,
Kyle Steward,Field Goal Made,,37-36,2 - 18:45,1 (L1),,,
Derrick Byrd,Defensive Foul,,,2 - 18:39,,,,
Derrick Byrd,Left the Game,Caelan Neal Entered the Game,,2 - 18:39,,,,
,,,,2 - 18:25,,Denzel Council,Field Goal Attempt,Donovan Harris Offensive Rebound
,,Kyle Steward Defensive Rebound,,2 - 18:24,,Donovan Harris,Field Goal Attempt,
,,,,2 - 18:15,,Taquan Givens,Defensive Foul,
,,,,2 - 18:15,,Donovan Harris,Defensive Foul,
Jacolby Harris,Turnover,,,2 - 18:14,,,,
,,,,2 - 17:57,,Doniel Dean,Turnover,
Caelan Neal,Steal,,,2 - 17:56,,,,
,,,,2 - 17:54,,Denzel Council,Defensive Foul,
Kyle Steward,Field Goal Attempt,,,2 - 17:49,,,,Doniel Dean Defensive Rebound
,,,37-38,2 - 17:44,-1 (L2),Montrel Goldston,Field Goal Made,
Caelan Neal,Turnover,,,2 - 17:32,,,,
,,,,2 - 17:31,,Taquan Givens,Steal,
,,,37-40,2 - 17:31,-3,Taquan Givens,Field Goal Made,
Caelan Neal,Defensive Foul,,,2 - 17:31,,,,
,,,,2 - 17:31,,Denzel Council,Left the Game,Ty Toney Entered the Game
Caelan Neal,Left the Game,,,2 - 17:31,,,,
Jacolby Harris,Left the Game,Derrick Byrd Entered the Game,,2 - 17:31,,,,
Damien Akao,Entered the Game,,,2 - 17:31,,,,
,,,37-41,2 - 17:31,-4,Taquan Givens,Free Throw Made,
Kyle Steward,Field Goal Made,,39-41,2 - 17:20,-2,,,
Robert Joiner,Assist,,,2 - 17:20,,,,
,,,,2 - 17:20,,Ty Toney,Defensive Foul,
,,,,2 - 17:20,,Ty Toney,Left the Game,Denzel Council Entered the Game
Kyle Steward,Free Throw Attempt,,,2 - 17:20,,,,Donovan Harris Defensive Rebound
,,Robert Joiner Defensive Rebound,,2 - 16:55,,Denzel Council,Field Goal Attempt,
Derrick Byrd,Field Goal Made,,41-41,2 - 16:48,(T1),,,
,,,41-44,2 - 16:35,-3 (L3),Montrel Goldston,Three Point Made,
,,,,2 - 16:35,,Doniel Dean,Assist,
,,,,2 - 16:20,,Donovan Harris,Defensive Foul,
Kyle Steward,Left the Game,,,2 - 16:20,,,,
Robert Joiner,Left the Game,Chris Howell Entered the Game,,2 - 16:20,,,,
Travis House,Entered the Game,,,2 - 16:20,,,,
,,,,2 - 16:20,,Denzel Council,Left the Game,Terrence Thompson Entered the Game
Derrick Byrd,Free Throw Made,,42-44,2 - 16:20,-2,,,
Derrick Byrd,Free Throw Attempt,,,2 - 16:20,,,,Terrence Thompson Defensive Rebound
Derrick Byrd,Jump Ball Won,,,2 - 16:08,,,,
Derrick Byrd,Left the Game,Jacolby Harris Entered the Game,,2 - 16:08,,,,
,,,,2 - 16:08,,Donovan Harris,Left the Game,Paris Ballinger Entered the Game
,,,,2 - 15:58,,Terrence Thompson,Field Goal Attempt,
Lamar Wofford,Blocked shot,,,2 - 15:58,,,,
,,Chris Howell Defensive Rebound,,2 - 15:50,,Paris Ballinger,Three Point Attempt,
Travis House,Field Goal Attempt,,,2 - 15:42,,,,Terrence Thompson Defensive Rebound
Chris Howell,Defensive Foul,,,2 - 15:41,,,,
,,Travis House Defensive Rebound,,2 - 15:19,,Doniel Dean,Field Goal Attempt,
Jacolby Harris,Turnover,,,2 - 15:05,,,,
,,,,2 - 15:05,,Doniel Dean,Steal,
,,,42-46,2 - 15:03,-4,Paris Ballinger,Field Goal Made,
,,,,2 - 15:03,,Doniel Dean,Assist,
Damien Akao,Defensive Foul,,,2 - 15:03,,,,
,,,42-47,2 - 15:03,-5,Paris Ballinger,Free Throw Made,
Lamar Wofford,Field Goal Made,,44-47,2 - 14:47,-3,,,
