Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
Ronnie Boyce,Free Throw Made,,70-53,2 - 3:10,17,,,
Ronnie Boyce,Free Throw Made,,71-53,2 - 3:10,18,,,
,,,71-55,2 - 2:56,16,Cohen Desouza,Field Goal Made,
,,,,2 - 2:56,,Darryl Stewart,Assist,
Ronnie Boyce,Field Goal Attempt,,,2 - 2:16,,,,
,,,,2 - 2:14,,John Paul,Blocked shot,
,,,,2 - 2:14,,Levi Yancy,Defensive Rebound,
,,,,2 - 2:11,,Levi Yancy,Turnover,
Devin Simms,Steal,,,2 - 2:10,,,,
Ronnie Boyce,Field Goal Made,,73-55,2 - 2:07,18,,,
Devin Simms,Assist,,,2 - 2:06,,,,
,,,73-58,2 - 1:54,15,Darryl Stewart,Three Point Made,
,,,,2 - 1:28,,Levi Yancy,Defensive Foul,
Ronnie Boyce,Left the Game,Kayshaune Spencer Entered the Game,,2 - 1:28,,,,
Phabian Glasco,Free Throw Attempt,Connors State Offensive Rebound,,2 - 1:28,,,,
Phabian Glasco,Free Throw Attempt,,,2 - 1:28,,,,John Paul Defensive Rebound
,,,,2 - 1:17,,Jacob Socha,Field Goal Attempt,Darryl Stewart Offensive Rebound
,,,,2 - 1:14,,Darryl Stewart,Field Goal Attempt,John Paul Offensive Rebound
,,,,2 - 1:11,,John Paul,Field Goal Attempt,Levi Yancy Offensive Rebound
,,,,2 - 1:08,,Levi Yancy,Field Goal Attempt,Levi Yancy Offensive Rebound
Arlando Cook,Defensive Foul,,,2 - 1:00,,,,
,,,,2 - 1:00,,Levi Yancy,Free Throw Attempt,Tyler Offensive Rebound
,,,73-59,2 - 1:00,14,Levi Yancy,Free Throw Made,
Corlbe Erving,Three Point Made,,76-59,2 - 0:26,17,,,
,,,,2 - 0:21,,Darryl Stewart,Field Goal Attempt,Cohen Desouza Offensive Rebound
,,,,2 - 0:14,,Darryl Stewart,Three Point Attempt,John Paul Offensive Rebound
Arlando Cook,Defensive Foul,,,2 - 0:12,,,,
Phabian Glasco,Left the Game,,,2 - 0:12,,,,
Kayshaune Spencer,Left the Game,,,2 - 0:12,,,,
Devin Simms,Left the Game,DJ Evans Entered the Game,,2 - 0:12,,,,
Erick Broadnax,Entered the Game,,,2 - 0:12,,,,
Montana Gormley,Entered the Game,,,2 - 0:12,,,,
,,,,2 - 0:12,,John Paul,Free Throw Attempt,Tyler Offensive Rebound
,,,,2 - 0:12,,John Paul,Free Throw Attempt,Tyler Offensive Rebound
,,DJ Evans Defensive Rebound,,2 - 0:06,,John Paul,Field Goal Attempt,
Corlbe Erving,Field Goal Made,,78-59,2 - 0:01,19,,,
,,,78-62,2 - 0:00,16,Darryl Stewart,Three Point Made,
,,,,2 - 0:00,,Jacob Socha,Assist,
