Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
,,,,2 - 19:51,,Daryl Macon,Field Goal Attempt,Cedric Harper Offensive Rebound
,,Eastern Florida Defensive Rebound,,2 - 19:27,,Dietrich Taylor,Field Goal Attempt,
,,,,2 - 19:14,,Cedric Harper,Defensive Foul,
,,,,2 - 18:59,,Torlorf Thomas,Defensive Foul,
,,,,2 - 18:59,,Cedric Harper,Left the Game,Vercell Webster Entered the Game
Jermohn Queen,Three Point Made,,26-30,2 - 18:55,-4,,,
Payton Hulsey,Assist,,,2 - 18:55,,,,
,,,26-33,2 - 18:23,-7,Daryl Macon,Three Point Made,
Kyle Meyer,Field Goal Attempt,,,2 - 18:01,,,,Vercell Webster Defensive Rebound
,,,26-35,2 - 17:53,-9,Daryl Macon,Field Goal Made,
Kyle Meyer,Field Goal Attempt,,,2 - 17:31,,,,Torlorf Thomas Defensive Rebound
,,,26-37,2 - 17:25,-11,Dietrich Taylor,Field Goal Made,
,,,,2 - 17:24,,Daryl Macon,Assist,
Demetrius McReynolds,Three Point Attempt,,,2 - 17:03,,,,Vercell Webster Defensive Rebound
,,,26-39,2 - 16:50,-13,Daryl Macon,Field Goal Made,
,,,,2 - 16:35,,Vercell Webster,Defensive Foul,
Jermohn Queen,Field Goal Attempt,,,2 - 16:30,,,,Dietrich Taylor Defensive Rebound
Jermohn Queen,Defensive Foul,,,2 - 16:29,,,,
,,,26-41,2 - 16:19,-15,Marcus Washington,Field Goal Made,
,,,,2 - 16:19,,Daryl Macon,Assist,
Demetrius McReynolds,Field Goal Made,,28-41,2 - 16:01,-13,,,
,,,,2 - 16:01,,Torlorf Thomas,Defensive Foul,
,,,,2 - 16:01,,Torlorf Thomas,Left the Game,Jarvis Williams Entered the Game
Demetrius McReynolds,Free Throw Made,,29-41,2 - 16:01,-12,,,
,,Payton Hulsey Defensive Rebound,,2 - 15:39,,Daryl Macon,Field Goal Attempt,
Kyle Meyer,Field Goal Made,,31-41,2 - 15:18,-10,,,
,,,,2 - 15:18,,Vercell Webster,Defensive Foul,
